run_label,run_id,synthetic_respondent_id,persona_id,source_profile_id,source_baseline_id,survey_stratum,survey_text,group_code,purpose_code,purpose_text,first_class,first_class_text,ticket_code,ticket_text,who_code,who_text,luggage_code,luggage_text,age_code,age_text,male,sex_text,income_code,income_text,ga,ga_text,origin_code,origin_text,dest_code,dest_text,car_av,car_av_text,template_id,generated_at_utc,anchor_train_time,anchor_train_cost,anchor_sm_time,anchor_sm_cost,anchor_car_time,anchor_car_cost
ai_run_03,3,243,SMAI03_0243,472,827,1,survey stratum 1,3,1,purpose code 1,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,4,income code 4,0,does not have a GA travelcard,2,origin zone code 2,18,destination zone code 18,1,car is available for this trip,S1_TPL094,2026-03-28T20:43:11.742799+00:00,119,65,64,78,120,70
ai_run_03,3,244,SMAI03_0244,95,242,0,survey stratum 0,2,1,purpose code 1,1,first class,6,ticket category code 6,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,1,has a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S0_TPL006,2026-03-28T20:43:11.743801+00:00,67,0,43,0,60,40
ai_run_03,3,245,SMAI03_0245,224,7,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,10,origin zone code 10,25,destination zone code 25,1,car is available for this trip,S0_TPL028,2026-03-28T20:43:11.744802+00:00,87,35,32,44,90,140
ai_run_03,3,246,SMAI03_0246,748,827,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,5,age code 5,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL010,2026-03-28T20:43:11.745801+00:00,119,65,64,78,120,70
ai_run_03,3,247,SMAI03_0247,466,708,1,survey stratum 1,3,1,purpose code 1,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL006,2026-03-28T20:43:11.746799+00:00,104,58,54,81,80,45
ai_run_03,3,248,SMAI03_0248,502,805,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL098,2026-03-28T20:43:11.749302+00:00,182,97,74,112,200,125
ai_run_03,3,249,SMAI03_0249,880,559,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL027,2026-03-28T20:43:11.750307+00:00,110,40,55,46,100,60
ai_run_03,3,250,SMAI03_0250,351,269,0,survey stratum 0,2,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,5,age code 5,0,female,4,income code 4,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S0_TPL003,2026-03-28T20:43:11.750307+00:00,103,63,48,76,70,50
ai_run_03,3,251,SMAI03_0251,595,697,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,0,payer code 0,0,no luggage,2,age code 2,1,male,0,income code 0,0,does not have a GA travelcard,17,origin zone code 17,22,destination zone code 22,1,car is available for this trip,S1_TPL020,2026-03-28T20:43:11.751313+00:00,189,88,148,105,200,110
ai_run_03,3,252,SMAI03_0252,669,551,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,14,destination zone code 14,1,car is available for this trip,S1_TPL031,2026-03-28T20:43:11.753314+00:00,181,42,128,45,120,60
ai_run_03,3,253,SMAI03_0253,257,378,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,4,age code 4,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,10,destination zone code 10,1,car is available for this trip,S0_TPL172,2026-03-28T20:43:11.756310+00:00,185,4200,72,5460,140,90
ai_run_03,3,254,SMAI03_0254,655,450,1,survey stratum 1,3,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,1,car is available for this trip,S1_TPL067,2026-03-28T20:43:11.758815+00:00,119,42,70,50,100,60
ai_run_03,3,255,SMAI03_0255,12,54,0,survey stratum 0,2,1,purpose code 1,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,0,female,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,0,car is not available for this trip,S0_TPL129,2026-03-28T20:43:11.761131+00:00,83,1850,30,2405,0,0
ai_run_03,3,256,SMAI03_0256,286,79,0,survey stratum 0,2,3,purpose code 3,0,second class,4,ticket category code 4,1,payer code 1,0,no luggage,2,age code 2,0,female,1,income code 1,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S0_TPL150,2026-03-28T20:43:11.764192+00:00,104,121,80,144,80,80
ai_run_03,3,257,SMAI03_0257,885,647,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL006,2026-03-28T20:43:11.764703+00:00,167,103,59,128,170,105
ai_run_03,3,258,SMAI03_0258,10,263,0,survey stratum 0,2,1,purpose code 1,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,0,female,1,income code 1,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,0,car is not available for this trip,S0_TPL009,2026-03-28T20:43:11.765739+00:00,215,37,86,44,0,0
ai_run_03,3,259,SMAI03_0259,797,475,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL036,2026-03-28T20:43:11.767287+00:00,125,80,49,91,110,80
ai_run_03,3,260,SMAI03_0260,882,742,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL004,2026-03-28T20:43:11.768360+00:00,163,76,129,97,140,85
ai_run_03,3,261,SMAI03_0261,82,53,0,survey stratum 0,2,1,purpose code 1,1,first class,5,ticket category code 5,1,payer code 1,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S0_TPL007,2026-03-28T20:43:11.769384+00:00,138,2600,83,3380,80,160
ai_run_03,3,262,SMAI03_0262,825,566,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL011,2026-03-28T20:43:11.770420+00:00,211,54,103,69,160,105
ai_run_03,3,263,SMAI03_0263,892,669,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,12,destination zone code 12,1,car is available for this trip,S1_TPL015,2026-03-28T20:43:11.770420+00:00,211,97,103,122,200,115
ai_run_03,3,264,SMAI03_0264,757,505,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,17,destination zone code 17,1,car is available for this trip,S1_TPL106,2026-03-28T20:43:11.773425+00:00,288,225,121,274,220,185
ai_run_03,3,265,SMAI03_0265,38,35,0,survey stratum 0,2,1,purpose code 1,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,2,age code 2,1,male,2,income code 2,1,has a GA travelcard,1,origin zone code 1,2,destination zone code 2,0,car is not available for this trip,S0_TPL003,2026-03-28T20:43:11.774427+00:00,124,0,71,0,0,0
ai_run_03,3,266,SMAI03_0266,615,765,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL009,2026-03-28T20:43:11.775429+00:00,97,65,42,76,90,55
ai_run_03,3,267,SMAI03_0267,749,727,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL118,2026-03-28T20:43:11.777426+00:00,269,105,166,122,190,115
ai_run_03,3,268,SMAI03_0268,610,705,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL022,2026-03-28T20:43:11.778933+00:00,92,60,37,74,90,60
ai_run_03,3,269,SMAI03_0269,880,904,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL091,2026-03-28T20:43:11.781672+00:00,164,176,56,225,170,140
ai_run_03,3,270,SMAI03_0270,774,907,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL016,2026-03-28T20:43:11.782773+00:00,246,218,117,274,220,160
ai_run_03,3,271,SMAI03_0271,729,598,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL042,2026-03-28T20:43:11.783809+00:00,260,139,133,166,250,180
ai_run_03,3,272,SMAI03_0272,20,23,0,survey stratum 0,2,1,purpose code 1,0,second class,2,ticket category code 2,2,payer code 2,1,luggage code 1,2,age code 2,0,female,1,income code 1,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S0_TPL135,2026-03-28T20:43:11.786365+00:00,102,45,49,63,60,50
ai_run_03,3,273,SMAI03_0273,559,847,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL051,2026-03-28T20:43:11.787937+00:00,200,210,71,245,210,120
ai_run_03,3,274,SMAI03_0274,907,742,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL125,2026-03-28T20:43:11.790488+00:00,163,76,129,97,140,85
ai_run_03,3,275,SMAI03_0275,506,498,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,17,destination zone code 17,1,car is available for this trip,S1_TPL025,2026-03-28T20:43:11.790998+00:00,197,176,121,210,180,110
ai_run_03,3,276,SMAI03_0276,506,764,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,17,destination zone code 17,1,car is available for this trip,S1_TPL004,2026-03-28T20:43:11.792004+00:00,196,92,88,114,160,135
ai_run_03,3,277,SMAI03_0277,242,224,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,4,age code 4,0,female,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,22,destination zone code 22,1,car is available for this trip,S0_TPL096,2026-03-28T20:43:11.794002+00:00,75,29,51,34,80,35
ai_run_03,3,278,SMAI03_0278,930,492,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,3,payer code 3,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,1,car is available for this trip,S1_TPL020,2026-03-28T20:43:11.795002+00:00,230,92,122,114,180,105
ai_run_03,3,279,SMAI03_0279,95,306,0,survey stratum 0,2,1,purpose code 1,1,first class,6,ticket category code 6,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,1,has a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S0_TPL002,2026-03-28T20:43:11.796002+00:00,125,0,73,0,110,80
ai_run_03,3,280,SMAI03_0280,56,71,0,survey stratum 0,2,1,purpose code 1,0,second class,8,ticket category code 8,1,payer code 1,1,luggage code 1,2,age code 2,0,female,4,income code 4,0,does not have a GA travelcard,17,origin zone code 17,1,destination zone code 1,1,car is available for this trip,S0_TPL144,2026-03-28T20:43:11.797511+00:00,177,84,64,109,110,95
ai_run_03,3,281,SMAI03_0281,506,858,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,17,destination zone code 17,1,car is available for this trip,S1_TPL065,2026-03-28T20:43:11.800020+00:00,165,136,110,154,120,75
ai_run_03,3,282,SMAI03_0282,902,549,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,0,female,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,18,destination zone code 18,1,car is available for this trip,S1_TPL034,2026-03-28T20:43:11.801026+00:00,89,25,34,33,70,40
ai_run_03,3,283,SMAI03_0283,762,761,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S1_TPL003,2026-03-28T20:43:11.802025+00:00,254,112,146,127,210,135
ai_run_03,3,284,SMAI03_0284,6,18,0,survey stratum 0,2,1,purpose code 1,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,3,age code 3,0,female,3,income code 3,0,does not have a GA travelcard,9,origin zone code 9,17,destination zone code 17,1,car is available for this trip,S0_TPL045,2026-03-28T20:43:11.804025+00:00,165,24,89,28,110,40
ai_run_03,3,285,SMAI03_0285,850,472,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL031,2026-03-28T20:43:11.805025+00:00,167,108,112,128,170,110
ai_run_03,3,286,SMAI03_0286,681,694,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,1,age code 1,1,male,1,income code 1,0,does not have a GA travelcard,17,origin zone code 17,22,destination zone code 22,1,car is available for this trip,S1_TPL019,2026-03-28T20:43:11.806029+00:00,221,105,113,130,200,120
ai_run_03,3,287,SMAI03_0287,386,288,0,survey stratum 0,2,3,purpose code 3,1,first class,7,ticket category code 7,1,payer code 1,1,luggage code 1,5,age code 5,0,female,1,income code 1,1,has a GA travelcard,17,origin zone code 17,2,destination zone code 2,0,car is not available for this trip,S0_TPL035,2026-03-28T20:43:11.807027+00:00,219,0,90,0,0,0
ai_run_03,3,288,SMAI03_0288,750,915,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,9,destination zone code 9,1,car is available for this trip,S1_TPL014,2026-03-28T20:43:11.808025+00:00,204,194,100,235,170,110
ai_run_03,3,289,SMAI03_0289,780,506,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,4,age code 4,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,18,destination zone code 18,1,car is available for this trip,S1_TPL022,2026-03-28T20:43:11.809535+00:00,265,218,162,256,220,115
ai_run_03,3,290,SMAI03_0290,631,447,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL029,2026-03-28T20:43:11.810543+00:00,104,26,49,34,80,40
ai_run_03,3,291,SMAI03_0291,866,893,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL020,2026-03-28T20:43:11.811549+00:00,200,210,71,245,210,165
ai_run_03,3,292,SMAI03_0292,821,591,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL012,2026-03-28T20:43:11.812549+00:00,164,52,56,64,170,105
