respondent_id,persona_id,synthetic_numeric_id,source_profile_id,sampled_template_id,sampled_baseline_source_human_id,ID,GROUP,SURVEY,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV,task_count,persona_source,purpose_text,first_class_text,ticket_text,who_text,luggage_text,age_text,sex_text,income_text,ga_text,origin_text,dest_text,survey_text,car_av_text
AI0238,AI0238,238,386,S0_TPL106,388,386,2,0,3,1,7,1,1,5,0,1,1,17,2,0,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 7,payer code 1,luggage code 1,age code 5,female,income code 1,has a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 0,car is not available for this trip
AI0239,AI0239,239,362,S0_TPL135,237,362,2,0,3,1,3,1,1,3,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 0,car is available for this trip
AI0240,AI0240,240,485,S1_TPL102,775,485,3,1,1,1,1,2,0,3,1,2,0,25,2,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 1,car is available for this trip
AI0241,AI0241,241,19,S0_TPL070,273,19,2,0,1,0,2,1,1,1,0,1,0,1,17,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 2,payer code 1,luggage code 1,age code 1,female,income code 1,does not have a GA travelcard,origin zone code 1,destination zone code 17,survey stratum 0,car is available for this trip
AI0242,AI0242,242,862,S1_TPL004,825,862,3,1,3,1,3,2,0,3,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
AI0243,AI0243,243,16,S0_TPL016,3,16,2,0,1,0,1,2,1,3,1,2,0,25,1,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 0,car is available for this trip
AI0244,AI0244,244,56,S0_TPL169,343,56,2,0,1,0,8,1,1,2,0,4,0,17,1,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 8,payer code 1,luggage code 1,age code 2,female,income code 4,does not have a GA travelcard,origin zone code 17,destination zone code 1,survey stratum 0,car is available for this trip
AI0245,AI0245,245,56,S0_TPL012,71,56,2,0,1,0,8,1,1,2,0,4,0,17,1,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 8,payer code 1,luggage code 1,age code 2,female,income code 4,does not have a GA travelcard,origin zone code 17,destination zone code 1,survey stratum 0,car is available for this trip
AI0246,AI0246,246,708,S1_TPL057,499,708,3,1,3,1,1,2,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0247,AI0247,247,554,S1_TPL108,590,554,3,1,3,0,1,1,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0248,AI0248,248,650,S1_TPL039,665,650,3,1,3,0,3,3,0,3,1,3,0,14,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 14,destination zone code 22,survey stratum 1,car is available for this trip
AI0249,AI0249,249,711,S1_TPL059,865,711,3,1,3,1,1,2,0,3,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
AI0250,AI0250,250,465,S1_TPL062,675,465,3,1,1,0,3,1,1,1,1,1,0,25,1,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,luggage code 1,age code 1,male,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
AI0251,AI0251,251,724,S1_TPL013,586,724,3,1,3,1,1,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0252,AI0252,252,797,S1_TPL022,857,797,3,1,3,1,1,2,1,4,1,3,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
AI0253,AI0253,253,697,S1_TPL008,588,697,3,1,3,1,1,2,0,2,1,3,0,10,20,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 10,destination zone code 20,survey stratum 1,car is available for this trip
AI0254,AI0254,254,560,S1_TPL023,839,560,3,1,3,0,1,2,0,2,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
AI0255,AI0255,255,223,S0_TPL004,250,223,2,0,3,0,1,1,0,3,0,1,0,1,22,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,no luggage,age code 3,female,income code 1,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 0,car is not available for this trip
AI0256,AI0256,256,901,S1_TPL111,804,901,3,1,3,1,3,2,1,2,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0257,AI0257,257,272,S0_TPL103,288,272,2,0,3,0,3,1,1,3,0,1,0,1,17,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 1,age code 3,female,income code 1,does not have a GA travelcard,origin zone code 1,destination zone code 17,survey stratum 0,car is not available for this trip
AI0258,AI0258,258,929,S1_TPL011,811,929,3,1,3,1,3,3,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0259,AI0259,259,918,S1_TPL002,485,918,3,1,3,1,3,2,1,4,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0260,AI0260,260,570,S1_TPL012,557,570,3,1,3,0,1,2,1,2,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
AI0261,AI0261,261,33,S0_TPL001,36,33,2,0,1,0,6,1,0,2,0,4,1,25,22,0,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 6,payer code 1,no luggage,age code 2,female,income code 4,has a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 0,car is not available for this trip
AI0262,AI0262,262,468,S1_TPL079,670,468,3,1,1,0,3,1,1,3,1,2,0,22,3,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 3,survey stratum 1,car is available for this trip
AI0263,AI0263,263,711,S1_TPL003,757,711,3,1,3,1,1,2,0,3,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
AI0264,AI0264,264,806,S1_TPL123,713,806,3,1,3,1,1,3,0,2,0,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 2,female,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0265,AI0265,265,250,S0_TPL046,268,250,2,0,3,0,1,1,1,1,1,1,0,2,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 1,male,income code 1,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 0,car is not available for this trip
AI0266,AI0266,266,896,S1_TPL001,913,896,3,1,3,1,3,2,1,2,1,2,0,9,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 9,destination zone code 2,survey stratum 1,car is available for this trip
AI0267,AI0267,267,846,S1_TPL018,575,846,3,1,3,1,3,1,1,2,1,2,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
AI0268,AI0268,268,3,S0_TPL098,266,3,2,0,1,0,1,1,1,2,1,2,0,10,25,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 10,destination zone code 25,survey stratum 0,car is available for this trip
AI0269,AI0269,269,828,S1_TPL021,636,828,3,1,3,1,1,3,1,4,1,3,0,22,19,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 19,survey stratum 1,car is available for this trip
AI0270,AI0270,270,7,S0_TPL087,16,7,2,0,1,0,1,1,1,3,1,1,0,1,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 1,payer code 1,luggage code 1,age code 3,male,income code 1,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
AI0271,AI0271,271,361,S0_TPL002,78,361,2,0,3,1,3,1,1,3,1,3,0,1,2,0,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is not available for this trip
AI0272,AI0272,272,708,S1_TPL001,694,708,3,1,3,1,1,2,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0273,AI0273,273,640,S1_TPL002,730,640,3,1,3,0,3,2,1,3,1,2,0,20,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 20,destination zone code 22,survey stratum 1,car is available for this trip
AI0274,AI0274,274,451,S1_TPL040,853,451,3,1,1,0,1,2,0,2,0,1,0,22,17,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 1,payer code 2,no luggage,age code 2,female,income code 1,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
AI0275,AI0275,275,52,S0_TPL179,376,52,2,0,1,0,6,3,1,2,1,2,1,25,1,0,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 6,payer code 3,luggage code 1,age code 2,male,income code 2,has a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 0,car is not available for this trip
AI0276,AI0276,276,826,S1_TPL034,832,826,3,1,3,1,1,3,1,3,1,3,0,25,12,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 12,survey stratum 1,car is available for this trip
AI0277,AI0277,277,96,S0_TPL012,320,96,2,0,1,1,6,2,1,3,1,3,1,19,17,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 6,payer code 2,luggage code 1,age code 3,male,income code 3,has a GA travelcard,origin zone code 19,destination zone code 17,survey stratum 0,car is available for this trip
AI0278,AI0278,278,804,S1_TPL001,916,804,3,1,3,1,1,3,0,3,1,3,0,22,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
AI0279,AI0279,279,758,S1_TPL018,860,758,3,1,3,1,1,2,1,2,1,3,0,20,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 20,destination zone code 2,survey stratum 1,car is available for this trip
AI0280,AI0280,280,273,S0_TPL008,291,273,2,0,3,0,3,1,1,3,0,2,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 1,age code 3,female,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 0,car is available for this trip
AI0281,AI0281,281,755,S1_TPL009,809,755,3,1,3,1,1,2,1,2,1,2,0,17,10,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 10,survey stratum 1,car is available for this trip
AI0282,AI0282,282,649,S1_TPL010,852,649,3,1,3,0,3,3,0,2,1,1,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 3,no luggage,age code 2,male,income code 1,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
AI0283,AI0283,283,317,S0_TPL001,42,317,2,0,3,0,6,1,1,4,0,1,1,22,21,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,luggage code 1,age code 4,female,income code 1,has a GA travelcard,origin zone code 22,destination zone code 21,survey stratum 0,car is available for this trip
AI0284,AI0284,284,837,S1_TPL028,791,837,3,1,3,1,3,1,0,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0285,AI0285,285,32,S0_TPL078,358,32,2,0,1,0,5,3,1,2,1,4,0,9,25,0,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 5,payer code 3,luggage code 1,age code 2,male,income code 4,does not have a GA travelcard,origin zone code 9,destination zone code 25,survey stratum 0,car is not available for this trip
AI0286,AI0286,286,609,S1_TPL011,761,609,3,1,3,0,3,1,1,2,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
