GROUP,SURVEY,SP,ID,respondent_id,persona_id,source_profile_id,sampled_template_id,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,custom_id,task_position,task_id,TRAIN_COST_SCALED,SM_COST_SCALED,CAR_COST_SCALED,TRAIN_TIME_SCALED,SM_TIME_SCALED,CAR_TIME_SCALED,chosen_alternative_name,sex_text,age_text,income_text,ga_text,car_av_text,luggage_text,purpose_text,first_class_text,ticket_text,who_text,origin_text,dest_text,survey_text
2,0,1,238,AI0238,AI0238,386,S0_TPL106,3,1,7,1,1,5,0,1,1,17,2,1,0,1,55,0,120,33,0,20,0,0,0,0,2141,8,AI0238_T08,0.0,0.0,0.0,0.55,0.33,0.0,,female,age code 5,income code 1,has a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,first class,ticket category code 7,payer code 1,origin zone code 17,destination zone code 2,survey stratum 0
2,0,1,238,AI0238,AI0238,386,S0_TPL106,3,1,7,1,1,5,0,1,1,17,2,1,0,1,61,0,30,41,0,20,1,0,0,0,2142,9,AI0238_T09,0.0,0.0,0.0,0.61,0.41,0.0,,female,age code 5,income code 1,has a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,first class,ticket category code 7,payer code 1,origin zone code 17,destination zone code 2,survey stratum 0
2,0,1,239,AI0239,AI0239,362,S0_TPL135,3,1,3,1,1,3,1,3,0,2,17,1,1,1,209,65,120,101,74,20,0,208,100,0,2143,1,AI0239_T01,0.65,0.74,1.0,2.09,1.01,2.08,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 17,survey stratum 0
2,0,1,239,AI0239,AI0239,362,S0_TPL135,3,1,3,1,1,3,1,3,0,2,17,1,1,1,188,65,30,91,67,10,0,208,130,0,2144,2,AI0239_T02,0.65,0.67,1.3,1.88,0.91,2.08,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 17,survey stratum 0
2,0,1,239,AI0239,AI0239,362,S0_TPL135,3,1,3,1,1,3,1,3,0,2,17,1,1,1,251,65,60,111,87,30,0,208,80,0,2145,3,AI0239_T03,0.65,0.87,0.8,2.51,1.11,2.08,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 17,survey stratum 0
2,0,1,239,AI0239,AI0239,362,S0_TPL135,3,1,3,1,1,3,1,3,0,2,17,1,1,1,188,54,30,101,74,20,0,128,80,0,2146,4,AI0239_T04,0.54,0.74,0.8,1.88,1.01,1.28,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 17,survey stratum 0
2,0,1,239,AI0239,AI0239,362,S0_TPL135,3,1,3,1,1,3,1,3,0,2,17,1,1,1,251,49,60,101,54,20,0,160,130,0,2147,5,AI0239_T05,0.49,0.54,1.3,2.51,1.01,1.6,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 17,survey stratum 0
2,0,1,239,AI0239,AI0239,362,S0_TPL135,3,1,3,1,1,3,1,3,0,2,17,1,1,1,209,49,120,91,67,10,0,160,80,0,2148,6,AI0239_T06,0.49,0.67,0.8,2.09,0.91,1.6,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 17,survey stratum 0
2,0,1,239,AI0239,AI0239,362,S0_TPL135,3,1,3,1,1,3,1,3,0,2,17,1,1,1,188,65,120,111,87,10,0,128,100,0,2149,7,AI0239_T07,0.65,0.87,1.0,1.88,1.11,1.28,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 17,survey stratum 0
2,0,1,239,AI0239,AI0239,362,S0_TPL135,3,1,3,1,1,3,1,3,0,2,17,1,1,1,188,49,30,111,54,30,0,160,100,0,2150,8,AI0239_T08,0.49,0.54,1.0,1.88,1.11,1.6,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 17,survey stratum 0
2,0,1,239,AI0239,AI0239,362,S0_TPL135,3,1,3,1,1,3,1,3,0,2,17,1,1,1,251,54,60,91,60,10,0,128,100,0,2151,9,AI0239_T09,0.54,0.6,1.0,2.51,0.91,1.28,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 17,survey stratum 0
3,1,1,240,AI0240,AI0240,485,S1_TPL102,1,1,1,2,0,3,1,2,0,25,2,1,1,1,296,131,120,80,154,30,0,260,120,0,2152,1,AI0240_T01,1.31,1.54,1.2,2.96,0.8,2.6,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 2,survey stratum 1
3,1,1,240,AI0240,AI0240,485,S1_TPL102,1,1,1,2,0,3,1,2,0,25,2,1,1,1,222,98,120,80,126,30,0,338,96,0,2153,2,AI0240_T02,0.98,1.26,0.96,2.22,0.8,3.38,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 2,survey stratum 1
3,1,1,240,AI0240,AI0240,485,S1_TPL102,1,1,1,2,0,3,1,2,0,25,2,1,1,1,296,98,120,80,140,20,0,208,96,0,2154,3,AI0240_T03,0.98,1.4,0.96,2.96,0.8,2.08,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 2,survey stratum 1
3,1,1,240,AI0240,AI0240,485,S1_TPL102,1,1,1,2,0,3,1,2,0,25,2,1,1,1,247,98,60,80,140,10,0,338,156,0,2155,4,AI0240_T04,0.98,1.4,1.56,2.47,0.8,3.38,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 2,survey stratum 1
3,1,1,240,AI0240,AI0240,485,S1_TPL102,1,1,1,2,0,3,1,2,0,25,2,1,1,1,247,109,120,80,140,30,0,208,156,0,2156,5,AI0240_T05,1.09,1.4,1.56,2.47,0.8,2.08,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 2,survey stratum 1
3,1,1,240,AI0240,AI0240,485,S1_TPL102,1,1,1,2,0,3,1,2,0,25,2,1,1,1,222,109,60,80,140,20,0,338,120,0,2157,6,AI0240_T06,1.09,1.4,1.2,2.22,0.8,3.38,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 2,survey stratum 1
3,1,1,240,AI0240,AI0240,485,S1_TPL102,1,1,1,2,0,3,1,2,0,25,2,1,1,1,222,131,60,80,154,10,0,260,96,0,2158,7,AI0240_T07,1.31,1.54,0.96,2.22,0.8,2.6,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 2,survey stratum 1
3,1,1,240,AI0240,AI0240,485,S1_TPL102,1,1,1,2,0,3,1,2,0,25,2,1,1,1,222,109,120,80,140,20,0,260,156,0,2159,8,AI0240_T08,1.09,1.4,1.56,2.22,0.8,2.6,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 2,survey stratum 1
3,1,1,240,AI0240,AI0240,485,S1_TPL102,1,1,1,2,0,3,1,2,0,25,2,1,1,1,247,131,30,80,168,20,0,260,156,0,2160,9,AI0240_T09,1.31,1.68,1.56,2.47,0.8,2.6,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 2,survey stratum 1
2,0,1,241,AI0241,AI0241,19,S0_TPL070,1,0,2,1,1,1,0,1,0,1,17,1,1,1,166,96,120,90,109,20,0,156,85,0,2161,1,AI0241_T01,0.96,1.09,0.85,1.66,0.9,1.56,,female,age code 1,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 2,payer code 1,origin zone code 1,destination zone code 17,survey stratum 0
2,0,1,241,AI0241,AI0241,19,S0_TPL070,1,0,2,1,1,1,0,1,0,1,17,1,1,1,149,96,30,90,99,10,0,156,110,0,2162,2,AI0241_T02,0.96,0.99,1.1,1.49,0.9,1.56,,female,age code 1,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 2,payer code 1,origin zone code 1,destination zone code 17,survey stratum 0
2,0,1,241,AI0241,AI0241,19,S0_TPL070,1,0,2,1,1,1,0,1,0,1,17,1,1,1,183,96,60,99,119,30,0,156,68,0,2163,3,AI0241_T03,0.96,1.19,0.68,1.83,0.99,1.56,,female,age code 1,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 2,payer code 1,origin zone code 1,destination zone code 17,survey stratum 0
2,0,1,241,AI0241,AI0241,19,S0_TPL070,1,0,2,1,1,1,0,1,0,1,17,1,1,1,149,80,30,90,109,20,0,96,68,0,2164,4,AI0241_T04,0.8,1.09,0.68,1.49,0.9,0.96,,female,age code 1,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 2,payer code 1,origin zone code 1,destination zone code 17,survey stratum 0
2,0,1,241,AI0241,AI0241,19,S0_TPL070,1,0,2,1,1,1,0,1,0,1,17,1,1,1,183,72,60,90,89,20,0,120,110,0,2165,5,AI0241_T05,0.72,0.89,1.1,1.83,0.9,1.2,,female,age code 1,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 2,payer code 1,origin zone code 1,destination zone code 17,survey stratum 0
2,0,1,241,AI0241,AI0241,19,S0_TPL070,1,0,2,1,1,1,0,1,0,1,17,1,1,1,166,72,120,90,99,10,0,120,68,0,2166,6,AI0241_T06,0.72,0.99,0.68,1.66,0.9,1.2,,female,age code 1,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 2,payer code 1,origin zone code 1,destination zone code 17,survey stratum 0
2,0,1,241,AI0241,AI0241,19,S0_TPL070,1,0,2,1,1,1,0,1,0,1,17,1,1,1,149,96,120,99,119,10,0,96,85,0,2167,7,AI0241_T07,0.96,1.19,0.85,1.49,0.99,0.96,,female,age code 1,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 2,payer code 1,origin zone code 1,destination zone code 17,survey stratum 0
2,0,1,241,AI0241,AI0241,19,S0_TPL070,1,0,2,1,1,1,0,1,0,1,17,1,1,1,149,72,30,99,89,30,0,120,85,0,2168,8,AI0241_T08,0.72,0.89,0.85,1.49,0.99,1.2,,female,age code 1,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 2,payer code 1,origin zone code 1,destination zone code 17,survey stratum 0
2,0,1,241,AI0241,AI0241,19,S0_TPL070,1,0,2,1,1,1,0,1,0,1,17,1,1,1,183,80,60,90,99,10,0,96,85,0,2169,9,AI0241_T09,0.8,0.99,0.85,1.83,0.9,0.96,,female,age code 1,income code 1,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 2,payer code 1,origin zone code 1,destination zone code 17,survey stratum 0
3,1,1,242,AI0242,AI0242,862,S1_TPL004,3,1,3,2,0,3,1,3,0,1,22,1,1,1,177,106,120,69,116,20,0,221,110,0,2170,1,AI0242_T01,1.06,1.16,1.1,1.77,0.69,2.21,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 1,destination zone code 22,survey stratum 1
3,1,1,242,AI0242,AI0242,862,S1_TPL004,3,1,3,2,0,3,1,3,0,1,22,1,1,1,159,106,30,62,105,10,0,221,143,0,2171,2,AI0242_T02,1.06,1.05,1.43,1.59,0.62,2.21,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 1,destination zone code 22,survey stratum 1
3,1,1,242,AI0242,AI0242,862,S1_TPL004,3,1,3,2,0,3,1,3,0,1,22,1,1,1,212,106,60,76,126,30,0,221,88,0,2172,3,AI0242_T03,1.06,1.26,0.88,2.12,0.76,2.21,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 1,destination zone code 22,survey stratum 1
3,1,1,242,AI0242,AI0242,862,S1_TPL004,3,1,3,2,0,3,1,3,0,1,22,1,1,1,159,88,30,69,116,20,0,136,88,0,2173,4,AI0242_T04,0.88,1.16,0.88,1.59,0.69,1.36,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 1,destination zone code 22,survey stratum 1
3,1,1,242,AI0242,AI0242,862,S1_TPL004,3,1,3,2,0,3,1,3,0,1,22,1,1,1,212,79,60,69,84,20,0,170,143,0,2174,5,AI0242_T05,0.79,0.84,1.43,2.12,0.69,1.7,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 1,destination zone code 22,survey stratum 1
3,1,1,242,AI0242,AI0242,862,S1_TPL004,3,1,3,2,0,3,1,3,0,1,22,1,1,1,177,79,120,62,105,10,0,170,88,0,2175,6,AI0242_T06,0.79,1.05,0.88,1.77,0.62,1.7,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 1,destination zone code 22,survey stratum 1
3,1,1,242,AI0242,AI0242,862,S1_TPL004,3,1,3,2,0,3,1,3,0,1,22,1,1,1,159,106,120,76,126,10,0,136,110,0,2176,7,AI0242_T07,1.06,1.26,1.1,1.59,0.76,1.36,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 1,destination zone code 22,survey stratum 1
3,1,1,242,AI0242,AI0242,862,S1_TPL004,3,1,3,2,0,3,1,3,0,1,22,1,1,1,159,79,30,76,94,30,0,170,110,0,2177,8,AI0242_T08,0.79,0.94,1.1,1.59,0.76,1.7,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 1,destination zone code 22,survey stratum 1
3,1,1,242,AI0242,AI0242,862,S1_TPL004,3,1,3,2,0,3,1,3,0,1,22,1,1,1,212,88,60,62,94,10,0,136,110,0,2178,9,AI0242_T09,0.88,0.94,1.1,2.12,0.62,1.36,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 1,destination zone code 22,survey stratum 1
2,0,1,243,AI0243,AI0243,16,S0_TPL016,1,0,1,2,1,3,1,2,0,25,1,1,1,1,61,32,30,30,33,10,0,0,0,0,2179,1,AI0243_T01,0.32,0.33,0.0,0.61,0.3,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,243,AI0243,AI0243,16,S0_TPL016,1,0,1,2,1,3,1,2,0,25,1,1,1,1,61,32,120,27,44,10,1,0,0,0,2180,2,AI0243_T02,0.32,0.44,0.0,0.61,0.27,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,243,AI0243,AI0243,16,S0_TPL016,1,0,1,2,1,3,1,2,0,25,1,1,1,1,61,29,30,27,44,20,0,0,0,0,2181,3,AI0243_T03,0.29,0.44,0.0,0.61,0.27,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,243,AI0243,AI0243,16,S0_TPL016,1,0,1,2,1,3,1,2,0,25,1,1,1,1,46,29,60,27,44,30,1,0,0,0,2182,4,AI0243_T04,0.29,0.44,0.0,0.46,0.27,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,243,AI0243,AI0243,16,S0_TPL016,1,0,1,2,1,3,1,2,0,25,1,1,1,1,51,32,30,27,37,30,1,0,0,0,2183,5,AI0243_T05,0.32,0.37,0.0,0.51,0.27,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,243,AI0243,AI0243,16,S0_TPL016,1,0,1,2,1,3,1,2,0,25,1,1,1,1,51,29,30,27,33,10,1,0,0,0,2184,6,AI0243_T06,0.29,0.33,0.0,0.51,0.27,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,243,AI0243,AI0243,16,S0_TPL016,1,0,1,2,1,3,1,2,0,25,1,1,1,1,51,38,60,27,33,20,0,0,0,0,2185,7,AI0243_T07,0.38,0.33,0.0,0.51,0.27,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,243,AI0243,AI0243,16,S0_TPL016,1,0,1,2,1,3,1,2,0,25,1,1,1,1,61,38,30,27,37,30,0,0,0,0,2186,8,AI0243_T08,0.38,0.37,0.0,0.61,0.27,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,243,AI0243,AI0243,16,S0_TPL016,1,0,1,2,1,3,1,2,0,25,1,1,1,1,51,32,60,27,44,30,0,0,0,0,2187,9,AI0243_T09,0.32,0.44,0.0,0.51,0.27,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,244,AI0244,AI0244,56,S0_TPL169,1,0,8,1,1,2,0,4,0,17,1,1,1,1,108,64,120,53,66,20,0,91,40,0,2188,1,AI0244_T01,0.64,0.66,0.4,1.08,0.53,0.91,,female,age code 2,income code 4,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 8,payer code 1,origin zone code 17,destination zone code 1,survey stratum 0
2,0,1,244,AI0244,AI0244,56,S0_TPL169,1,0,8,1,1,2,0,4,0,17,1,1,1,1,97,64,30,48,66,10,0,91,52,0,2189,2,AI0244_T02,0.64,0.66,0.52,0.97,0.48,0.91,,female,age code 2,income code 4,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 8,payer code 1,origin zone code 17,destination zone code 1,survey stratum 0
2,0,1,244,AI0244,AI0244,56,S0_TPL169,1,0,8,1,1,2,0,4,0,17,1,1,1,1,130,64,60,58,72,30,0,91,32,0,2190,3,AI0244_T03,0.64,0.72,0.32,1.3,0.58,0.91,,female,age code 2,income code 4,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 8,payer code 1,origin zone code 17,destination zone code 1,survey stratum 0
2,0,1,244,AI0244,AI0244,56,S0_TPL169,1,0,8,1,1,2,0,4,0,17,1,1,1,1,97,53,30,53,66,20,0,56,32,0,2191,4,AI0244_T04,0.53,0.66,0.32,0.97,0.53,0.56,,female,age code 2,income code 4,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 8,payer code 1,origin zone code 17,destination zone code 1,survey stratum 0
2,0,1,244,AI0244,AI0244,56,S0_TPL169,1,0,8,1,1,2,0,4,0,17,1,1,1,1,130,48,60,53,48,20,0,70,52,0,2192,5,AI0244_T05,0.48,0.48,0.52,1.3,0.53,0.7,,female,age code 2,income code 4,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 8,payer code 1,origin zone code 17,destination zone code 1,survey stratum 0
2,0,1,244,AI0244,AI0244,56,S0_TPL169,1,0,8,1,1,2,0,4,0,17,1,1,1,1,108,48,120,48,60,10,0,70,32,0,2193,6,AI0244_T06,0.48,0.6,0.32,1.08,0.48,0.7,,female,age code 2,income code 4,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 8,payer code 1,origin zone code 17,destination zone code 1,survey stratum 0
